Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Jan 9, 2022 8:00 AM;Jan 9, 2022 9:00 AM;59,718.73;29,579.50;5,644.75;23,822.75;112.00;30,139.23
Jan 9, 2022 9:00 AM;Jan 9, 2022 10:00 AM;61,854.48;29,472.75;5,709.50;23,021.75;741.50;32,381.73
Jan 9, 2022 10:00 AM;Jan 9, 2022 11:00 AM;64,399.07;29,132.25;5,609.75;21,895.75;1,626.75;35,266.82
Jan 9, 2022 11:00 AM;Jan 9, 2022 12:00 PM;65,602.06;28,248.50;5,285.75;20,429.50;2,533.25;37,353.56
Jan 9, 2022 12:00 PM;Jan 9, 2022 1:00 PM;64,554.10;26,934.25;4,872.00;18,944.00;3,118.25;37,619.85
Jan 9, 2022 1:00 PM;Jan 9, 2022 2:00 PM;61,773.38;24,929.50;4,358.00;17,481.50;3,090.00;36,843.88
Jan 9, 2022 2:00 PM;Jan 9, 2022 3:00 PM;58,996.32;22,333.50;3,884.50;16,006.25;2,442.75;36,662.82
Jan 9, 2022 3:00 PM;Jan 9, 2022 4:00 PM;56,970.28;19,356.50;3,451.75;14,743.75;1,161.00;37,613.78
Jan 9, 2022 4:00 PM;Jan 9, 2022 5:00 PM;57,297.89;16,982.50;3,021.00;13,821.50;140.00;40,315.39
Jan 9, 2022 5:00 PM;Jan 9, 2022 6:00 PM;58,868.77;15,799.25;2,639.25;13,160.00;0.00;43,069.52
Jan 9, 2022 6:00 PM;Jan 9, 2022 7:00 PM;59,980.95;14,833.50;2,318.50;12,515.00;0.00;45,147.45
Jan 9, 2022 7:00 PM;Jan 9, 2022 8:00 PM;58,271.44;13,651.75;1,979.75;11,672.00;0.00;44,619.69
Jan 9, 2022 8:00 PM;Jan 9, 2022 9:00 PM;57,173.56;12,193.50;1,647.75;10,545.75;0.00;44,980.06
Jan 9, 2022 9:00 PM;Jan 9, 2022 10:00 PM;55,124.29;10,779.00;1,402.00;9,377.00;0.00;44,345.29
Jan 9, 2022 10:00 PM;Jan 9, 2022 11:00 PM;52,601.76;9,442.75;1,230.25;8,212.50;0.00;43,159.01
Jan 9, 2022 11:00 PM;Jan 10, 2022 12:00 AM;50,413.36;8,219.00;1,028.25;7,190.75;0.00;42,194.36
Jan 10, 2022 12:00 AM;Jan 10, 2022 1:00 AM;48,380.13;8,200.75;1,873.75;6,327.00;0.00;40,179.38
Jan 10, 2022 1:00 AM;Jan 10, 2022 2:00 AM;46,884.03;7,171.00;1,515.25;5,655.75;0.00;39,713.03
Jan 10, 2022 2:00 AM;Jan 10, 2022 3:00 AM;45,997.73;6,310.25;1,209.25;5,101.00;0.00;39,687.48
Jan 10, 2022 3:00 AM;Jan 10, 2022 4:00 AM;45,417.55;5,535.00;936.75;4,598.25;0.00;39,882.55
Jan 10, 2022 4:00 AM;Jan 10, 2022 5:00 AM;45,190.28;4,877.75;750.75;4,127.00;0.00;40,312.53
Jan 10, 2022 5:00 AM;Jan 10, 2022 6:00 AM;45,559.98;4,343.00;647.25;3,695.75;0.00;41,216.98
Jan 10, 2022 6:00 AM;Jan 10, 2022 7:00 AM;48,772.53;3,972.75;595.50;3,377.25;0.00;44,799.78
Jan 10, 2022 7:00 AM;Jan 10, 2022 8:00 AM;54,024.90;3,678.50;578.25;3,100.25;0.00;50,346.40
Jan 10, 2022 8:00 AM;Jan 10, 2022 9:00 AM;56,982.46;3,591.25;574.50;2,820.25;196.50;53,391.21
Jan 10, 2022 9:00 AM;Jan 10, 2022 10:00 AM;57,798.37;4,659.50;585.00;2,513.75;1,560.75;53,138.87
Jan 10, 2022 10:00 AM;Jan 10, 2022 11:00 AM;57,481.19;6,088.50;628.25;2,084.75;3,375.50;51,392.69
Jan 10, 2022 11:00 AM;Jan 10, 2022 12:00 PM;58,476.68;7,137.25;705.00;1,664.50;4,767.75;51,339.43
Jan 10, 2022 12:00 PM;Jan 10, 2022 1:00 PM;58,236.76;7,471.75;773.00;1,382.50;5,316.25;50,765.01
Jan 10, 2022 1:00 PM;Jan 10, 2022 2:00 PM;57,635.83;6,902.25;804.00;1,221.75;4,876.50;50,733.58
Jan 10, 2022 2:00 PM;Jan 10, 2022 3:00 PM;56,331.38;5,551.50;796.50;1,177.50;3,577.50;50,779.88
Jan 10, 2022 3:00 PM;Jan 10, 2022 4:00 PM;55,565.31;3,779.50;791.25;1,312.50;1,675.75;51,785.81
Jan 10, 2022 4:00 PM;Jan 10, 2022 5:00 PM;55,082.67;2,639.25;824.50;1,621.75;193.00;52,443.42
Jan 10, 2022 5:00 PM;Jan 10, 2022 6:00 PM;56,709.07;2,854.50;939.75;1,914.75;0.00;53,854.57
Jan 10, 2022 6:00 PM;Jan 10, 2022 7:00 PM;56,690.24;3,213.75;1,126.75;2,087.00;0.00;53,476.49
Jan 10, 2022 7:00 PM;Jan 10, 2022 8:00 PM;55,641.30;3,589.75;1,347.00;2,242.75;0.00;52,051.55
Jan 10, 2022 8:00 PM;Jan 10, 2022 9:00 PM;53,881.85;3,933.75;1,555.00;2,378.75;0.00;49,948.10
Jan 10, 2022 9:00 PM;Jan 10, 2022 10:00 PM;52,416.18;4,255.00;1,741.00;2,514.00;0.00;48,161.18
Jan 10, 2022 10:00 PM;Jan 10, 2022 11:00 PM;51,714.98;4,604.50;1,992.25;2,612.25;0.00;47,110.48
Jan 10, 2022 11:00 PM;Jan 11, 2022 12:00 AM;51,102.01;4,939.25;2,291.75;2,647.50;0.00;46,162.76
Jan 11, 2022 12:00 AM;Jan 11, 2022 1:00 AM;48,101.77;3,938.25;1,676.25;2,262.00;0.00;44,163.52
Jan 11, 2022 1:00 AM;Jan 11, 2022 2:00 AM;48,163.86;4,315.50;1,999.50;2,316.00;0.00;43,848.36
Jan 11, 2022 2:00 AM;Jan 11, 2022 3:00 AM;47,696.40;4,469.75;2,226.00;2,243.75;0.00;43,226.65
Jan 11, 2022 3:00 AM;Jan 11, 2022 4:00 AM;48,441.79;4,589.00;2,458.50;2,130.50;0.00;43,852.79
Jan 11, 2022 4:00 AM;Jan 11, 2022 5:00 AM;48,764.71;4,763.50;2,710.75;2,052.75;0.00;44,001.21
Jan 11, 2022 5:00 AM;Jan 11, 2022 6:00 AM;50,477.53;5,106.25;3,064.50;2,041.75;0.00;45,371.28
Jan 11, 2022 6:00 AM;Jan 11, 2022 7:00 AM;54,311.54;5,647.25;3,469.25;2,178.00;0.00;48,664.29
Jan 11, 2022 7:00 AM;Jan 11, 2022 8:00 AM;58,959.33;6,316.50;3,896.00;2,420.50;0.00;52,642.83
Jan 11, 2022 8:00 AM;Jan 11, 2022 9:00 AM;63,165.88;7,245.75;4,256.50;2,665.00;324.25;55,920.13
Jan 11, 2022 9:00 AM;Jan 11, 2022 10:00 AM;64,063.58;9,660.25;4,553.75;2,840.25;2,266.25;54,403.33
Jan 11, 2022 10:00 AM;Jan 11, 2022 11:00 AM;65,136.11;12,391.75;4,766.75;2,818.50;4,806.50;52,744.36
Jan 11, 2022 11:00 AM;Jan 11, 2022 12:00 PM;66,007.21;14,291.75;4,899.50;2,651.50;6,740.75;51,715.46
Jan 11, 2022 12:00 PM;Jan 11, 2022 1:00 PM;66,054.06;14,931.75;4,911.75;2,502.50;7,517.50;51,122.31
Jan 11, 2022 1:00 PM;Jan 11, 2022 2:00 PM;65,411.44;14,194.25;4,810.25;2,425.50;6,958.50;51,217.19
Jan 11, 2022 2:00 PM;Jan 11, 2022 3:00 PM;63,829.84;12,226.75;4,611.75;2,475.25;5,139.75;51,603.09
Jan 11, 2022 3:00 PM;Jan 11, 2022 4:00 PM;62,067.27;9,379.00;4,368.25;2,665.00;2,345.75;52,688.27
Jan 11, 2022 4:00 PM;Jan 11, 2022 5:00 PM;61,974.58;7,463.25;4,141.75;3,074.00;247.50;54,511.33
Jan 11, 2022 5:00 PM;Jan 11, 2022 6:00 PM;64,519.25;7,455.00;3,835.75;3,619.25;0.00;57,064.25
Jan 11, 2022 6:00 PM;Jan 11, 2022 7:00 PM;64,482.36;7,491.50;3,382.75;4,108.75;0.00;56,990.86
Jan 11, 2022 7:00 PM;Jan 11, 2022 8:00 PM;62,608.11;7,410.50;2,982.25;4,428.25;0.00;55,197.61
Jan 11, 2022 8:00 PM;Jan 11, 2022 9:00 PM;59,767.81;7,223.50;2,707.25;4,516.25;0.00;52,544.31
Jan 11, 2022 9:00 PM;Jan 11, 2022 10:00 PM;56,753.50;6,746.75;2,280.25;4,466.50;0.00;50,006.75
Jan 11, 2022 10:00 PM;Jan 11, 2022 11:00 PM;55,203.30;6,109.25;1,805.00;4,304.25;0.00;49,094.05
Jan 11, 2022 11:00 PM;Jan 12, 2022 12:00 AM;53,428.08;5,594.75;1,471.25;4,123.50;0.00;47,833.33
Jan 12, 2022 12:00 AM;Jan 12, 2022 1:00 AM;52,754.16;6,271.50;928.75;5,342.75;0.00;46,482.66
Jan 12, 2022 1:00 AM;Jan 12, 2022 2:00 AM;50,195.45;6,190.75;1,028.50;5,162.25;0.00;44,004.70
Jan 12, 2022 2:00 AM;Jan 12, 2022 3:00 AM;49,731.60;6,014.75;1,083.00;4,931.75;0.00;43,716.85
Jan 12, 2022 3:00 AM;Jan 12, 2022 4:00 AM;50,163.00;5,719.75;1,045.00;4,674.75;0.00;44,443.25
Jan 12, 2022 4:00 AM;Jan 12, 2022 5:00 AM;49,629.67;5,275.00;1,018.25;4,256.75;0.00;44,354.67
Jan 12, 2022 5:00 AM;Jan 12, 2022 6:00 AM;51,064.92;4,881.00;1,064.00;3,817.00;0.00;46,183.92
Jan 12, 2022 6:00 AM;Jan 12, 2022 7:00 AM;54,340.05;4,713.25;1,165.50;3,547.75;0.00;49,626.80
Jan 12, 2022 7:00 AM;Jan 12, 2022 8:00 AM;57,637.17;4,673.00;1,289.75;3,383.25;0.00;52,964.17
Jan 12, 2022 8:00 AM;Jan 12, 2022 9:00 AM;62,188.75;5,075.00;1,399.00;3,316.75;359.25;57,113.75
Jan 12, 2022 9:00 AM;Jan 12, 2022 10:00 AM;63,124.48;7,103.75;1,595.75;3,409.25;2,098.75;56,020.73
Jan 12, 2022 10:00 AM;Jan 12, 2022 11:00 AM;63,275.42;9,700.50;1,924.75;3,463.00;4,312.75;53,574.92
Jan 12, 2022 11:00 AM;Jan 12, 2022 12:00 PM;63,668.29;11,633.50;2,248.25;3,452.75;5,932.50;52,034.79
Jan 12, 2022 12:00 PM;Jan 12, 2022 1:00 PM;64,472.69;12,832.00;2,590.25;3,588.75;6,653.00;51,640.69
Jan 12, 2022 1:00 PM;Jan 12, 2022 2:00 PM;63,762.76;13,033.50;2,958.00;3,869.50;6,206.00;50,729.26
Jan 12, 2022 2:00 PM;Jan 12, 2022 3:00 PM;63,048.61;12,239.25;3,311.50;4,336.25;4,591.50;50,809.36
Jan 12, 2022 3:00 PM;Jan 12, 2022 4:00 PM;62,437.09;10,959.25;3,603.50;5,143.75;2,212.00;51,477.84
Jan 12, 2022 4:00 PM;Jan 12, 2022 5:00 PM;63,949.55;10,584.25;3,851.75;6,431.25;301.25;53,365.30
Jan 12, 2022 5:00 PM;Jan 12, 2022 6:00 PM;67,557.30;11,910.75;4,080.25;7,830.50;0.00;55,646.55
Jan 12, 2022 6:00 PM;Jan 12, 2022 7:00 PM;68,987.25;13,134.25;4,223.75;8,910.50;0.00;55,853.00
Jan 12, 2022 7:00 PM;Jan 12, 2022 8:00 PM;67,339.87;14,139.25;4,359.75;9,779.50;0.00;53,200.62
Jan 12, 2022 8:00 PM;Jan 12, 2022 9:00 PM;65,922.71;15,153.25;4,579.75;10,573.50;0.00;50,769.46
Jan 12, 2022 9:00 PM;Jan 12, 2022 10:00 PM;65,383.97;16,229.25;4,769.00;11,460.25;0.00;49,154.72
Jan 12, 2022 10:00 PM;Jan 12, 2022 11:00 PM;63,589.90;16,945.50;4,850.00;12,095.50;0.00;46,644.40
Jan 12, 2022 11:00 PM;Jan 13, 2022 12:00 AM;60,801.15;17,676.50;4,941.50;12,735.00;0.00;43,124.65
Jan 13, 2022 12:00 AM;Jan 13, 2022 1:00 AM;59,338.78;18,159.25;4,969.25;13,190.00;0.00;41,179.53
Jan 13, 2022 1:00 AM;Jan 13, 2022 2:00 AM;58,687.78;18,831.25;4,988.75;13,842.50;0.00;39,856.53
Jan 13, 2022 2:00 AM;Jan 13, 2022 3:00 AM;59,150.65;19,554.00;5,080.00;14,474.00;0.00;39,596.65
Jan 13, 2022 3:00 AM;Jan 13, 2022 4:00 AM;59,361.06;20,349.00;5,281.75;15,067.25;0.00;39,012.06
Jan 13, 2022 4:00 AM;Jan 13, 2022 5:00 AM;60,618.62;21,143.75;5,437.25;15,706.50;0.00;39,474.87
Jan 13, 2022 5:00 AM;Jan 13, 2022 6:00 AM;62,269.33;21,736.75;5,440.75;16,296.00;0.00;40,532.58
Jan 13, 2022 6:00 AM;Jan 13, 2022 7:00 AM;66,546.30;22,374.00;5,341.50;17,032.50;0.00;44,172.30
Jan 13, 2022 7:00 AM;Jan 13, 2022 8:00 AM;72,101.29;22,522.50;5,202.00;17,320.50;0.00;49,578.79
Jan 13, 2022 8:00 AM;Jan 13, 2022 9:00 AM;75,959.69;22,890.25;5,030.25;17,459.75;400.25;53,069.44
Jan 13, 2022 9:00 AM;Jan 13, 2022 10:00 AM;76,117.54;25,094.00;4,947.50;17,557.00;2,589.50;51,023.54
Jan 13, 2022 10:00 AM;Jan 13, 2022 11:00 AM;75,317.89;28,209.75;4,992.50;17,566.25;5,651.00;47,108.14
Jan 13, 2022 11:00 AM;Jan 13, 2022 12:00 PM;76,586.24;30,680.00;5,100.75;17,512.50;8,066.75;45,906.24
Jan 13, 2022 12:00 PM;Jan 13, 2022 1:00 PM;77,066.80;31,867.75;5,182.25;17,486.25;9,199.25;45,199.05
Jan 13, 2022 1:00 PM;Jan 13, 2022 2:00 PM;76,519.88;31,352.50;5,224.00;17,351.75;8,776.75;45,167.38
Jan 13, 2022 2:00 PM;Jan 13, 2022 3:00 PM;74,817.89;28,998.50;5,209.25;17,148.00;6,641.25;45,819.39
Jan 13, 2022 3:00 PM;Jan 13, 2022 4:00 PM;72,746.29;25,493.75;5,147.75;17,063.00;3,283.00;47,252.54
Jan 13, 2022 4:00 PM;Jan 13, 2022 5:00 PM;72,458.95;22,963.00;5,114.00;17,389.50;459.50;49,495.95
Jan 13, 2022 5:00 PM;Jan 13, 2022 6:00 PM;75,312.90;22,906.00;5,108.25;17,797.75;0.00;52,406.90
Jan 13, 2022 6:00 PM;Jan 13, 2022 7:00 PM;74,978.15;23,356.50;5,174.25;18,182.25;0.00;51,621.65
Jan 13, 2022 7:00 PM;Jan 13, 2022 8:00 PM;74,088.98;23,828.75;5,320.00;18,508.75;0.00;50,260.23
Jan 13, 2022 8:00 PM;Jan 13, 2022 9:00 PM;71,013.33;24,270.75;5,583.00;18,687.75;0.00;46,742.58
Jan 13, 2022 9:00 PM;Jan 13, 2022 10:00 PM;68,379.99;24,666.25;5,794.75;18,871.50;0.00;43,713.74
Jan 13, 2022 10:00 PM;Jan 13, 2022 11:00 PM;67,184.03;24,656.75;5,926.50;18,730.25;0.00;42,527.28
Jan 13, 2022 11:00 PM;Jan 14, 2022 12:00 AM;64,485.23;24,796.25;5,941.25;18,855.00;0.00;39,688.98
Jan 14, 2022 12:00 AM;Jan 14, 2022 1:00 AM;62,546.34;25,118.50;5,933.50;19,185.00;0.00;37,427.84
Jan 14, 2022 1:00 AM;Jan 14, 2022 2:00 AM;60,962.09;24,978.00;5,989.25;18,988.75;0.00;35,984.09
Jan 14, 2022 2:00 AM;Jan 14, 2022 3:00 AM;60,264.10;24,680.50;5,871.25;18,809.25;0.00;35,583.60
Jan 14, 2022 3:00 AM;Jan 14, 2022 4:00 AM;60,398.79;24,612.25;5,779.00;18,833.25;0.00;35,786.54
Jan 14, 2022 4:00 AM;Jan 14, 2022 5:00 AM;61,322.16;24,715.00;5,695.50;19,019.50;0.00;36,607.16
Jan 14, 2022 5:00 AM;Jan 14, 2022 6:00 AM;64,929.76;24,764.00;5,555.25;19,208.75;0.00;40,165.76
Jan 14, 2022 6:00 AM;Jan 14, 2022 7:00 AM;69,834.90;24,843.00;5,207.25;19,635.75;0.00;44,991.90
Jan 14, 2022 7:00 AM;Jan 14, 2022 8:00 AM;74,417.31;24,245.75;4,818.50;19,427.25;0.00;50,171.56
Jan 14, 2022 8:00 AM;Jan 14, 2022 9:00 AM;76,274.22;24,466.75;4,822.75;18,998.25;645.75;51,807.47
Jan 14, 2022 9:00 AM;Jan 14, 2022 10:00 AM;76,708.69;26,894.75;4,769.25;18,499.00;3,626.50;49,813.94
Jan 14, 2022 10:00 AM;Jan 14, 2022 11:00 AM;76,507.99;29,135.50;4,533.50;17,908.75;6,693.25;47,372.49
Jan 14, 2022 11:00 AM;Jan 14, 2022 12:00 PM;76,156.65;30,578.50;4,313.25;17,306.50;8,958.75;45,578.15
Jan 14, 2022 12:00 PM;Jan 14, 2022 1:00 PM;75,407.86;30,453.00;3,746.25;16,782.25;9,924.50;44,954.86
Jan 14, 2022 1:00 PM;Jan 14, 2022 2:00 PM;73,977.36;28,445.75;3,138.50;16,059.25;9,248.00;45,531.61
Jan 14, 2022 2:00 PM;Jan 14, 2022 3:00 PM;71,634.04;24,988.50;2,743.75;15,283.50;6,961.25;46,645.54
Jan 14, 2022 3:00 PM;Jan 14, 2022 4:00 PM;68,997.38;20,506.25;2,435.00;14,600.75;3,470.50;48,491.13
Jan 14, 2022 4:00 PM;Jan 14, 2022 5:00 PM;67,010.26;16,359.00;2,169.25;13,618.25;571.50;50,651.26
Jan 14, 2022 5:00 PM;Jan 14, 2022 6:00 PM;67,648.16;14,290.25;1,911.50;12,378.75;0.00;53,357.91
Jan 14, 2022 6:00 PM;Jan 14, 2022 7:00 PM;66,212.73;12,709.50;1,667.00;11,042.50;0.00;53,503.23
Jan 14, 2022 7:00 PM;Jan 14, 2022 8:00 PM;64,044.68;11,101.25;1,452.75;9,648.50;0.00;52,943.43
Jan 14, 2022 8:00 PM;Jan 14, 2022 9:00 PM;60,781.42;9,681.25;1,261.25;8,420.00;0.00;51,100.17
Jan 14, 2022 9:00 PM;Jan 14, 2022 10:00 PM;58,135.55;8,528.50;1,074.25;7,454.25;0.00;49,607.05
Jan 14, 2022 10:00 PM;Jan 14, 2022 11:00 PM;56,248.04;7,559.00;913.50;6,645.50;0.00;48,689.04
Jan 14, 2022 11:00 PM;Jan 15, 2022 12:00 AM;54,753.44;6,825.50;786.00;6,039.50;0.00;47,927.94
Jan 15, 2022 12:00 AM;Jan 15, 2022 1:00 AM;51,425.48;5,005.00;570.00;4,435.00;0.00;46,420.48
Jan 15, 2022 1:00 AM;Jan 15, 2022 2:00 AM;50,046.23;4,721.50;504.00;4,217.50;0.00;45,324.73
Jan 15, 2022 2:00 AM;Jan 15, 2022 3:00 AM;48,830.57;4,543.50;428.75;4,114.75;0.00;44,287.07
Jan 15, 2022 3:00 AM;Jan 15, 2022 4:00 AM;48,984.67;4,350.00;364.25;3,985.75;0.00;44,634.67
Jan 15, 2022 4:00 AM;Jan 15, 2022 5:00 AM;47,336.56;4,157.00;317.50;3,839.50;0.00;43,179.56
Jan 15, 2022 5:00 AM;Jan 15, 2022 6:00 AM;47,239.99;3,945.50;284.50;3,661.00;0.00;43,294.49
Jan 15, 2022 6:00 AM;Jan 15, 2022 7:00 AM;47,511.33;3,743.00;268.50;3,474.50;0.00;43,768.33
Jan 15, 2022 7:00 AM;Jan 15, 2022 8:00 AM;48,860.29;3,453.25;296.00;3,157.25;0.00;45,407.04
Jan 15, 2022 8:00 AM;Jan 15, 2022 9:00 AM;51,351.26;3,662.75;376.50;2,815.50;470.75;47,688.51
Jan 15, 2022 9:00 AM;Jan 15, 2022 10:00 AM;54,077.23;5,688.00;519.00;2,549.25;2,619.75;48,389.23
Jan 15, 2022 10:00 AM;Jan 15, 2022 11:00 AM;55,930.93;8,095.00;698.25;2,243.50;5,153.25;47,835.93
Jan 15, 2022 11:00 AM;Jan 15, 2022 12:00 PM;57,354.17;9,872.25;877.25;1,828.25;7,166.75;47,481.92
Jan 15, 2022 12:00 PM;Jan 15, 2022 1:00 PM;57,565.47;10,494.25;1,051.75;1,447.00;7,995.50;47,071.22
Jan 15, 2022 1:00 PM;Jan 15, 2022 2:00 PM;57,007.93;9,790.25;1,173.75;1,234.25;7,382.25;47,217.68
Jan 15, 2022 2:00 PM;Jan 15, 2022 3:00 PM;54,792.52;7,919.50;1,259.50;1,195.75;5,464.25;46,873.02
Jan 15, 2022 3:00 PM;Jan 15, 2022 4:00 PM;52,549.25;5,368.25;1,384.00;1,290.75;2,693.50;47,181.00
Jan 15, 2022 4:00 PM;Jan 15, 2022 5:00 PM;52,222.11;3,629.00;1,533.75;1,636.00;459.25;48,593.11
Jan 15, 2022 5:00 PM;Jan 15, 2022 6:00 PM;54,758.24;3,937.00;1,730.00;2,207.00;0.00;50,821.24
Jan 15, 2022 6:00 PM;Jan 15, 2022 7:00 PM;56,805.37;4,789.50;2,005.75;2,783.75;0.00;52,015.87
Jan 15, 2022 7:00 PM;Jan 15, 2022 8:00 PM;56,406.12;5,561.50;2,334.75;3,226.75;0.00;50,844.62
Jan 15, 2022 8:00 PM;Jan 15, 2022 9:00 PM;54,255.21;6,233.50;2,685.25;3,548.25;0.00;48,021.71
Jan 15, 2022 9:00 PM;Jan 15, 2022 10:00 PM;52,506.39;6,843.50;3,018.50;3,825.00;0.00;45,662.89
Jan 15, 2022 10:00 PM;Jan 15, 2022 11:00 PM;51,951.06;7,387.25;3,262.75;4,124.50;0.00;44,563.81
Jan 15, 2022 11:00 PM;Jan 16, 2022 12:00 AM;49,099.54;7,799.25;3,375.50;4,423.75;0.00;41,300.29
Jan 16, 2022 12:00 AM;Jan 16, 2022 1:00 AM;48,161.99;7,942.75;3,209.25;4,733.50;0.00;40,219.24
Jan 16, 2022 1:00 AM;Jan 16, 2022 2:00 AM;47,956.14;8,694.00;3,489.75;5,204.25;0.00;39,262.14
Jan 16, 2022 2:00 AM;Jan 16, 2022 3:00 AM;48,105.87;9,393.75;3,539.50;5,854.25;0.00;38,712.12
Jan 16, 2022 3:00 AM;Jan 16, 2022 4:00 AM;48,753.05;10,628.25;3,840.25;6,788.00;0.00;38,124.80
Jan 16, 2022 4:00 AM;Jan 16, 2022 5:00 AM;49,298.06;12,162.75;4,311.00;7,851.75;0.00;37,135.31
Jan 16, 2022 5:00 AM;Jan 16, 2022 6:00 AM;50,226.79;13,702.75;4,710.50;8,992.25;0.00;36,524.04
Jan 16, 2022 6:00 AM;Jan 16, 2022 7:00 AM;50,271.50;15,373.75;4,889.00;10,484.75;0.00;34,897.75
Jan 16, 2022 7:00 AM;Jan 16, 2022 8:00 AM;52,294.46;17,217.25;5,054.00;12,163.25;0.00;35,077.21
Jan 16, 2022 8:00 AM;Jan 16, 2022 9:00 AM;55,929.07;19,782.25;5,235.25;14,158.00;389.00;36,146.82
Jan 16, 2022 9:00 AM;Jan 16, 2022 10:00 AM;59,306.40;23,520.00;5,381.25;16,148.00;1,990.75;35,786.40
Jan 16, 2022 10:00 AM;Jan 16, 2022 11:00 AM;63,544.65;27,231.50;5,521.75;17,834.25;3,875.50;36,313.15
Jan 16, 2022 11:00 AM;Jan 16, 2022 12:00 PM;66,336.35;30,069.75;5,767.50;19,054.50;5,247.75;36,266.60
Jan 16, 2022 12:00 PM;Jan 16, 2022 1:00 PM;66,850.45;31,991.75;6,024.00;20,443.00;5,524.75;34,858.70
Jan 16, 2022 1:00 PM;Jan 16, 2022 2:00 PM;65,621.88;33,127.50;6,136.00;22,211.00;4,780.50;32,494.38
Jan 16, 2022 2:00 PM;Jan 16, 2022 3:00 PM;65,608.45;33,319.50;6,156.00;23,829.50;3,334.00;32,288.95
Jan 16, 2022 3:00 PM;Jan 16, 2022 4:00 PM;64,707.51;32,642.00;6,159.75;24,808.00;1,674.25;32,065.51
Jan 16, 2022 4:00 PM;Jan 16, 2022 5:00 PM;65,594.90;32,231.00;6,196.25;25,712.75;322.00;33,363.90
Jan 16, 2022 5:00 PM;Jan 16, 2022 6:00 PM;67,762.79;32,733.50;6,200.00;26,533.50;0.00;35,029.29
Jan 16, 2022 6:00 PM;Jan 16, 2022 7:00 PM;69,205.23;33,364.75;6,104.25;27,260.50;0.00;35,840.48
Jan 16, 2022 7:00 PM;Jan 16, 2022 8:00 PM;68,914.97;33,995.00;6,142.00;27,853.00;0.00;34,919.97
Jan 16, 2022 8:00 PM;Jan 16, 2022 9:00 PM;67,976.79;34,468.50;6,176.75;28,291.75;0.00;33,508.29
Jan 16, 2022 9:00 PM;Jan 16, 2022 10:00 PM;66,997.62;34,700.25;6,169.25;28,531.00;0.00;32,297.37
Jan 16, 2022 10:00 PM;Jan 16, 2022 11:00 PM;66,865.90;34,378.75;6,201.75;28,177.00;0.00;32,487.15
Jan 16, 2022 11:00 PM;Jan 17, 2022 12:00 AM;64,810.81;34,748.00;6,219.00;28,529.00;0.00;30,062.81
Jan 17, 2022 12:00 AM;Jan 17, 2022 1:00 AM;62,794.67;35,544.25;6,090.50;29,453.75;0.00;27,250.42
Jan 17, 2022 1:00 AM;Jan 17, 2022 2:00 AM;60,985.48;36,240.00;6,092.50;30,147.50;0.00;24,745.48
Jan 17, 2022 2:00 AM;Jan 17, 2022 3:00 AM;59,582.29;36,703.00;6,020.25;30,682.75;0.00;22,879.29
Jan 17, 2022 3:00 AM;Jan 17, 2022 4:00 AM;59,985.55;37,172.25;5,864.75;31,307.50;0.00;22,813.30
Jan 17, 2022 4:00 AM;Jan 17, 2022 5:00 AM;61,300.44;37,922.00;5,789.25;32,132.75;0.00;23,378.44
Jan 17, 2022 5:00 AM;Jan 17, 2022 6:00 AM;64,913.21;38,930.75;5,929.50;33,001.25;0.00;25,982.46
Jan 17, 2022 6:00 AM;Jan 17, 2022 7:00 AM;73,017.81;40,365.50;5,895.50;34,470.00;0.00;32,652.31
Jan 17, 2022 7:00 AM;Jan 17, 2022 8:00 AM;79,733.52;41,168.50;5,897.50;35,271.00;0.00;38,565.02
Jan 17, 2022 8:00 AM;Jan 17, 2022 9:00 AM;83,513.39;41,548.50;5,888.50;35,431.75;228.25;41,964.89
Jan 17, 2022 9:00 AM;Jan 17, 2022 10:00 AM;83,461.34;42,541.00;5,909.25;35,443.25;1,188.50;40,920.34
Jan 17, 2022 10:00 AM;Jan 17, 2022 11:00 AM;83,222.85;43,560.25;5,919.00;35,202.75;2,438.50;39,662.60
Jan 17, 2022 11:00 AM;Jan 17, 2022 12:00 PM;83,682.75;44,179.75;5,894.00;34,714.75;3,571.00;39,503.00
Jan 17, 2022 12:00 PM;Jan 17, 2022 1:00 PM;83,189.00;44,461.75;6,253.00;34,076.50;4,132.25;38,727.25
Jan 17, 2022 1:00 PM;Jan 17, 2022 2:00 PM;81,954.23;43,452.00;6,580.25;32,870.25;4,001.50;38,502.23
Jan 17, 2022 2:00 PM;Jan 17, 2022 3:00 PM;79,390.99;40,328.75;6,496.75;30,709.50;3,122.50;39,062.24
Jan 17, 2022 3:00 PM;Jan 17, 2022 4:00 PM;76,734.39;35,661.25;6,216.25;27,923.25;1,521.75;41,073.14
Jan 17, 2022 4:00 PM;Jan 17, 2022 5:00 PM;76,164.88;31,040.00;6,007.25;24,775.50;257.25;45,124.88
Jan 17, 2022 5:00 PM;Jan 17, 2022 6:00 PM;77,324.48;27,636.50;5,722.00;21,914.50;0.00;49,687.98
Jan 17, 2022 6:00 PM;Jan 17, 2022 7:00 PM;74,751.15;24,848.75;5,257.25;19,591.50;0.00;49,902.40
