Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Sep 18, 2022 8:00 AM;Sep 18, 2022 9:00 AM;43,909.50;45,269.50;1,360.00;13,866.50
Sep 18, 2022 9:00 AM;Sep 18, 2022 10:00 AM;46,618.00;48,517.25;1,899.25;12,948.25
Sep 18, 2022 10:00 AM;Sep 18, 2022 11:00 AM;49,090.75;50,837.00;1,746.25;10,822.75
Sep 18, 2022 11:00 AM;Sep 18, 2022 12:00 PM;51,619.25;53,785.25;2,166.00;9,652.00
Sep 18, 2022 12:00 PM;Sep 18, 2022 1:00 PM;51,808.50;54,760.75;2,952.25;9,948.00
Sep 18, 2022 1:00 PM;Sep 18, 2022 2:00 PM;50,553.75;55,429.50;4,875.75;10,217.75
Sep 18, 2022 2:00 PM;Sep 18, 2022 3:00 PM;48,885.00;54,816.50;5,931.50;11,311.50
Sep 18, 2022 3:00 PM;Sep 18, 2022 4:00 PM;48,553.25;53,188.50;4,635.25;12,195.50
Sep 18, 2022 4:00 PM;Sep 18, 2022 5:00 PM;48,475.00;50,052.00;1,577.00;14,018.75
Sep 18, 2022 5:00 PM;Sep 18, 2022 6:00 PM;48,664.25;48,962.50;298.25;18,322.50
Sep 18, 2022 6:00 PM;Sep 18, 2022 7:00 PM;49,431.75;49,438.00;6.25;22,993.75
Sep 18, 2022 7:00 PM;Sep 18, 2022 8:00 PM;50,308.50;50,399.00;90.50;24,552.25
Sep 18, 2022 8:00 PM;Sep 18, 2022 9:00 PM;49,353.75;49,536.00;182.25;22,555.50
Sep 18, 2022 9:00 PM;Sep 18, 2022 10:00 PM;46,916.00;47,329.00;413.00;19,955.50
Sep 18, 2022 10:00 PM;Sep 18, 2022 11:00 PM;45,465.75;46,354.00;888.25;19,506.75
Sep 18, 2022 11:00 PM;Sep 19, 2022 12:00 AM;43,007.25;44,399.00;1,391.75;18,670.75
Sep 19, 2022 12:00 AM;Sep 19, 2022 1:00 AM;41,280.00;45,124.25;3,844.25;17,137.00
Sep 19, 2022 1:00 AM;Sep 19, 2022 2:00 AM;40,288.25;45,629.00;5,340.75;16,064.75
Sep 19, 2022 2:00 AM;Sep 19, 2022 3:00 AM;39,841.50;45,325.25;5,483.75;15,441.00
Sep 19, 2022 3:00 AM;Sep 19, 2022 4:00 AM;40,122.50;44,755.25;4,632.75;16,167.75
Sep 19, 2022 4:00 AM;Sep 19, 2022 5:00 AM;41,518.75;45,088.25;3,569.50;18,001.75
Sep 19, 2022 5:00 AM;Sep 19, 2022 6:00 AM;45,196.75;47,148.00;1,951.25;21,854.00
Sep 19, 2022 6:00 AM;Sep 19, 2022 7:00 AM;53,272.25;53,682.75;410.50;29,898.75
Sep 19, 2022 7:00 AM;Sep 19, 2022 8:00 AM;58,353.25;58,368.75;15.50;35,336.25
Sep 19, 2022 8:00 AM;Sep 19, 2022 9:00 AM;61,204.75;61,211.50;6.75;37,167.25
Sep 19, 2022 9:00 AM;Sep 19, 2022 10:00 AM;61,804.50;61,812.00;7.50;35,562.75
Sep 19, 2022 10:00 AM;Sep 19, 2022 11:00 AM;62,743.75;62,756.50;12.75;33,168.25
Sep 19, 2022 11:00 AM;Sep 19, 2022 12:00 PM;63,786.50;65,376.00;1,589.50;30,368.50
Sep 19, 2022 12:00 PM;Sep 19, 2022 1:00 PM;63,769.00;67,090.75;3,321.75;26,761.75
Sep 19, 2022 1:00 PM;Sep 19, 2022 2:00 PM;63,245.25;68,390.75;5,145.50;24,042.00
Sep 19, 2022 2:00 PM;Sep 19, 2022 3:00 PM;62,381.75;67,452.75;5,071.00;22,448.50
Sep 19, 2022 3:00 PM;Sep 19, 2022 4:00 PM;61,237.00;65,220.50;3,983.50;22,969.75
Sep 19, 2022 4:00 PM;Sep 19, 2022 5:00 PM;60,096.25;62,747.25;2,651.00;25,569.75
Sep 19, 2022 5:00 PM;Sep 19, 2022 6:00 PM;58,953.25;59,675.00;721.75;31,296.50
Sep 19, 2022 6:00 PM;Sep 19, 2022 7:00 PM;59,036.75;59,077.50;40.75;37,793.25
Sep 19, 2022 7:00 PM;Sep 19, 2022 8:00 PM;59,471.75;59,476.00;4.25;41,435.50
Sep 19, 2022 8:00 PM;Sep 19, 2022 9:00 PM;58,040.25;58,041.75;1.50;40,657.25
Sep 19, 2022 9:00 PM;Sep 19, 2022 10:00 PM;54,209.75;54,290.75;81.00;37,768.00
Sep 19, 2022 10:00 PM;Sep 19, 2022 11:00 PM;50,160.75;50,272.00;111.25;34,704.25
Sep 19, 2022 11:00 PM;Sep 20, 2022 12:00 AM;46,621.50;47,611.00;989.50;31,569.25
Sep 20, 2022 12:00 AM;Sep 20, 2022 1:00 AM;44,287.50;47,999.25;3,711.75;29,599.00
Sep 20, 2022 1:00 AM;Sep 20, 2022 2:00 AM;42,828.75;47,037.25;4,208.50;28,388.00
Sep 20, 2022 2:00 AM;Sep 20, 2022 3:00 AM;42,060.75;45,723.00;3,662.25;28,631.00
Sep 20, 2022 3:00 AM;Sep 20, 2022 4:00 AM;42,567.50;46,813.50;4,246.00;29,182.50
Sep 20, 2022 4:00 AM;Sep 20, 2022 5:00 AM;43,506.75;47,208.50;3,701.75;30,610.75
Sep 20, 2022 5:00 AM;Sep 20, 2022 6:00 AM;46,631.75;48,489.50;1,857.75;35,426.50
Sep 20, 2022 6:00 AM;Sep 20, 2022 7:00 AM;53,614.50;53,946.50;332.00;43,238.50
Sep 20, 2022 7:00 AM;Sep 20, 2022 8:00 AM;57,993.50;57,996.75;3.25;47,861.25
Sep 20, 2022 8:00 AM;Sep 20, 2022 9:00 AM;60,203.75;60,222.50;18.75;48,187.50
Sep 20, 2022 9:00 AM;Sep 20, 2022 10:00 AM;60,812.75;60,887.75;75.00;44,785.50
Sep 20, 2022 10:00 AM;Sep 20, 2022 11:00 AM;61,481.75;62,004.50;522.75;40,640.25
Sep 20, 2022 11:00 AM;Sep 20, 2022 12:00 PM;62,940.25;64,050.75;1,110.50;38,751.00
Sep 20, 2022 12:00 PM;Sep 20, 2022 1:00 PM;62,231.50;64,105.25;1,873.75;35,869.50
Sep 20, 2022 1:00 PM;Sep 20, 2022 2:00 PM;61,292.50;63,855.75;2,563.25;34,842.50
Sep 20, 2022 2:00 PM;Sep 20, 2022 3:00 PM;59,664.50;62,578.00;2,913.50;33,804.00
Sep 20, 2022 3:00 PM;Sep 20, 2022 4:00 PM;58,690.50;61,300.25;2,609.75;35,531.25
Sep 20, 2022 4:00 PM;Sep 20, 2022 5:00 PM;57,700.75;58,603.50;902.75;39,544.00
Sep 20, 2022 5:00 PM;Sep 20, 2022 6:00 PM;56,891.25;57,442.00;550.75;45,072.50
Sep 20, 2022 6:00 PM;Sep 20, 2022 7:00 PM;57,414.25;57,528.50;114.25;51,840.75
Sep 20, 2022 7:00 PM;Sep 20, 2022 8:00 PM;58,399.00;58,406.50;7.50;55,225.75
Sep 20, 2022 8:00 PM;Sep 20, 2022 9:00 PM;57,044.25;57,053.25;9.00;54,035.75
Sep 20, 2022 9:00 PM;Sep 20, 2022 10:00 PM;52,885.25;52,979.75;94.50;50,192.25
Sep 20, 2022 10:00 PM;Sep 20, 2022 11:00 PM;49,025.00;49,106.75;81.75;46,662.25
Sep 20, 2022 11:00 PM;Sep 21, 2022 12:00 AM;45,123.50;45,479.00;355.50;43,031.50
Sep 21, 2022 12:00 AM;Sep 21, 2022 1:00 AM;42,515.25;43,574.25;1,059.00;40,619.75
Sep 21, 2022 1:00 AM;Sep 21, 2022 2:00 AM;41,292.50;43,192.25;1,899.75;39,485.50
Sep 21, 2022 2:00 AM;Sep 21, 2022 3:00 AM;40,634.50;42,784.75;2,150.25;38,983.75
Sep 21, 2022 3:00 AM;Sep 21, 2022 4:00 AM;40,947.50;42,921.75;1,974.25;39,368.00
Sep 21, 2022 4:00 AM;Sep 21, 2022 5:00 AM;42,311.25;43,655.50;1,344.25;40,577.25
Sep 21, 2022 5:00 AM;Sep 21, 2022 6:00 AM;45,948.75;46,505.25;556.50;44,240.50
Sep 21, 2022 6:00 AM;Sep 21, 2022 7:00 AM;53,828.25;53,849.25;21.00;52,005.00
Sep 21, 2022 7:00 AM;Sep 21, 2022 8:00 AM;58,330.25;58,333.25;3.00;55,447.00
Sep 21, 2022 8:00 AM;Sep 21, 2022 9:00 AM;60,492.00;60,534.75;42.75;52,294.00
Sep 21, 2022 9:00 AM;Sep 21, 2022 10:00 AM;60,629.00;60,942.75;313.75;45,191.25
Sep 21, 2022 10:00 AM;Sep 21, 2022 11:00 AM;61,115.75;61,615.50;499.75;38,044.50
Sep 21, 2022 11:00 AM;Sep 21, 2022 12:00 PM;61,590.25;62,581.25;991.00;33,033.50
Sep 21, 2022 12:00 PM;Sep 21, 2022 1:00 PM;61,221.50;63,690.50;2,469.00;30,374.00
Sep 21, 2022 1:00 PM;Sep 21, 2022 2:00 PM;59,969.75;62,855.75;2,886.00;30,323.00
Sep 21, 2022 2:00 PM;Sep 21, 2022 3:00 PM;58,527.50;62,161.25;3,633.75;30,986.50
Sep 21, 2022 3:00 PM;Sep 21, 2022 4:00 PM;57,225.50;60,004.50;2,779.00;33,081.75
Sep 21, 2022 4:00 PM;Sep 21, 2022 5:00 PM;56,095.75;58,336.50;2,240.75;37,291.50
Sep 21, 2022 5:00 PM;Sep 21, 2022 6:00 PM;56,377.25;57,689.00;1,311.75;45,251.75
Sep 21, 2022 6:00 PM;Sep 21, 2022 7:00 PM;57,188.75;57,209.50;20.75;53,462.25
Sep 21, 2022 7:00 PM;Sep 21, 2022 8:00 PM;58,854.75;58,857.25;2.50;57,621.75
Sep 21, 2022 8:00 PM;Sep 21, 2022 9:00 PM;57,473.00;57,476.00;3.00;56,140.25
Sep 21, 2022 9:00 PM;Sep 21, 2022 10:00 PM;53,268.25;53,325.00;56.75;51,694.75
Sep 21, 2022 10:00 PM;Sep 21, 2022 11:00 PM;49,495.75;49,662.75;167.00;47,846.75
Sep 21, 2022 11:00 PM;Sep 22, 2022 12:00 AM;45,642.25;45,895.50;253.25;44,003.25
Sep 22, 2022 12:00 AM;Sep 22, 2022 1:00 AM;43,035.25;43,265.25;230.00;41,611.00
Sep 22, 2022 1:00 AM;Sep 22, 2022 2:00 AM;41,363.50;42,093.75;730.25;40,077.75
Sep 22, 2022 2:00 AM;Sep 22, 2022 3:00 AM;40,755.75;41,667.50;911.75;39,609.50
Sep 22, 2022 3:00 AM;Sep 22, 2022 4:00 AM;41,081.25;42,604.75;1,523.50;40,029.75
Sep 22, 2022 4:00 AM;Sep 22, 2022 5:00 AM;42,107.00;43,162.00;1,055.00;41,001.25
Sep 22, 2022 5:00 AM;Sep 22, 2022 6:00 AM;45,708.00;46,116.25;408.25;44,454.50
Sep 22, 2022 6:00 AM;Sep 22, 2022 7:00 AM;53,733.50;53,739.25;5.75;52,323.50
Sep 22, 2022 7:00 AM;Sep 22, 2022 8:00 AM;58,204.50;58,205.25;0.75;55,468.50
Sep 22, 2022 8:00 AM;Sep 22, 2022 9:00 AM;60,334.50;60,346.00;11.50;51,310.50
Sep 22, 2022 9:00 AM;Sep 22, 2022 10:00 AM;60,771.25;61,107.75;336.50;42,724.50
Sep 22, 2022 10:00 AM;Sep 22, 2022 11:00 AM;61,371.25;62,002.25;631.00;34,938.25
Sep 22, 2022 11:00 AM;Sep 22, 2022 12:00 PM;62,019.75;64,886.25;2,866.50;29,985.00
Sep 22, 2022 12:00 PM;Sep 22, 2022 1:00 PM;60,983.75;65,326.50;4,342.75;26,906.00
Sep 22, 2022 1:00 PM;Sep 22, 2022 2:00 PM;60,115.25;64,187.00;4,071.75;27,213.50
Sep 22, 2022 2:00 PM;Sep 22, 2022 3:00 PM;58,548.25;62,144.75;3,596.50;28,612.50
Sep 22, 2022 3:00 PM;Sep 22, 2022 4:00 PM;57,035.75;58,697.00;1,661.25;31,372.75
Sep 22, 2022 4:00 PM;Sep 22, 2022 5:00 PM;56,047.50;56,948.25;900.75;36,585.75
Sep 22, 2022 5:00 PM;Sep 22, 2022 6:00 PM;56,593.25;56,776.25;183.00;45,152.25
Sep 22, 2022 6:00 PM;Sep 22, 2022 7:00 PM;57,070.00;57,079.00;9.00;52,960.50
Sep 22, 2022 7:00 PM;Sep 22, 2022 8:00 PM;58,778.50;58,782.00;3.50;56,613.25
Sep 22, 2022 8:00 PM;Sep 22, 2022 9:00 PM;57,496.75;57,513.25;16.50;54,381.25
Sep 22, 2022 9:00 PM;Sep 22, 2022 10:00 PM;53,562.50;53,805.50;243.00;49,149.00
Sep 22, 2022 10:00 PM;Sep 22, 2022 11:00 PM;49,801.00;50,144.00;343.00;44,307.50
Sep 22, 2022 11:00 PM;Sep 23, 2022 12:00 AM;45,834.50;45,992.00;157.50;39,317.75
Sep 23, 2022 12:00 AM;Sep 23, 2022 1:00 AM;43,721.25;44,408.50;687.25;36,154.75
Sep 23, 2022 1:00 AM;Sep 23, 2022 2:00 AM;42,207.25;43,695.50;1,488.25;34,273.50
Sep 23, 2022 2:00 AM;Sep 23, 2022 3:00 AM;41,401.25;44,089.50;2,688.25;33,241.75
Sep 23, 2022 3:00 AM;Sep 23, 2022 4:00 AM;41,750.50;44,304.00;2,553.50;33,381.25
Sep 23, 2022 4:00 AM;Sep 23, 2022 5:00 AM;42,857.25;45,383.00;2,525.75;34,599.50
Sep 23, 2022 5:00 AM;Sep 23, 2022 6:00 AM;46,327.00;47,319.25;992.25;38,319.75
Sep 23, 2022 6:00 AM;Sep 23, 2022 7:00 AM;53,613.75;53,720.25;106.50;45,749.00
Sep 23, 2022 7:00 AM;Sep 23, 2022 8:00 AM;58,152.25;58,159.25;7.00;49,153.00
Sep 23, 2022 8:00 AM;Sep 23, 2022 9:00 AM;60,545.50;60,687.75;142.25;46,439.25
Sep 23, 2022 9:00 AM;Sep 23, 2022 10:00 AM;60,954.75;61,712.50;757.75;40,618.50
Sep 23, 2022 10:00 AM;Sep 23, 2022 11:00 AM;61,399.25;61,904.00;504.75;36,131.75
Sep 23, 2022 11:00 AM;Sep 23, 2022 12:00 PM;61,777.00;62,789.50;1,012.50;32,778.25
Sep 23, 2022 12:00 PM;Sep 23, 2022 1:00 PM;60,328.75;62,246.25;1,917.50;29,475.00
Sep 23, 2022 1:00 PM;Sep 23, 2022 2:00 PM;58,884.25;62,057.50;3,173.25;28,602.00
Sep 23, 2022 2:00 PM;Sep 23, 2022 3:00 PM;56,976.50;58,845.50;1,869.00;29,734.50
Sep 23, 2022 3:00 PM;Sep 23, 2022 4:00 PM;56,033.00;56,863.75;830.75;33,868.00
Sep 23, 2022 4:00 PM;Sep 23, 2022 5:00 PM;55,709.50;56,465.75;756.25;40,441.00
Sep 23, 2022 5:00 PM;Sep 23, 2022 6:00 PM;55,761.50;55,831.25;69.75;47,648.50
Sep 23, 2022 6:00 PM;Sep 23, 2022 7:00 PM;56,015.50;56,023.75;8.25;52,869.75
Sep 23, 2022 7:00 PM;Sep 23, 2022 8:00 PM;56,999.00;57,005.00;6.00;54,960.50
Sep 23, 2022 8:00 PM;Sep 23, 2022 9:00 PM;54,945.50;55,041.25;95.75;52,150.50
Sep 23, 2022 9:00 PM;Sep 23, 2022 10:00 PM;51,333.25;51,815.00;481.75;47,698.25
Sep 23, 2022 10:00 PM;Sep 23, 2022 11:00 PM;48,118.25;48,226.25;108.00;43,607.50
Sep 23, 2022 11:00 PM;Sep 24, 2022 12:00 AM;44,760.75;44,948.25;187.50;40,188.75
Sep 24, 2022 12:00 AM;Sep 24, 2022 1:00 AM;42,176.75;42,407.25;230.50;37,581.50
Sep 24, 2022 1:00 AM;Sep 24, 2022 2:00 AM;40,483.00;41,319.25;836.25;35,582.75
Sep 24, 2022 2:00 AM;Sep 24, 2022 3:00 AM;39,472.75;42,192.75;2,720.00;34,107.50
Sep 24, 2022 3:00 AM;Sep 24, 2022 4:00 AM;39,354.75;42,247.75;2,893.00;33,609.25
Sep 24, 2022 4:00 AM;Sep 24, 2022 5:00 AM;39,344.00;41,695.50;2,351.50;33,602.00
Sep 24, 2022 5:00 AM;Sep 24, 2022 6:00 AM;40,362.75;42,714.75;2,352.00;34,737.00
Sep 24, 2022 6:00 AM;Sep 24, 2022 7:00 AM;42,242.50;43,472.25;1,229.75;36,739.00
Sep 24, 2022 7:00 AM;Sep 24, 2022 8:00 AM;44,500.25;45,002.75;502.50;38,471.50
Sep 24, 2022 8:00 AM;Sep 24, 2022 9:00 AM;47,648.00;48,214.25;566.25;38,162.75
Sep 24, 2022 9:00 AM;Sep 24, 2022 10:00 AM;50,512.00;51,314.00;802.00;36,951.50
Sep 24, 2022 10:00 AM;Sep 24, 2022 11:00 AM;52,238.50;53,115.00;876.50;35,619.75
Sep 24, 2022 11:00 AM;Sep 24, 2022 12:00 PM;53,196.75;54,958.00;1,761.25;34,580.00
Sep 24, 2022 12:00 PM;Sep 24, 2022 1:00 PM;52,625.00;54,493.25;1,868.25;33,222.75
Sep 24, 2022 1:00 PM;Sep 24, 2022 2:00 PM;50,543.50;53,578.75;3,035.25;31,735.50
Sep 24, 2022 2:00 PM;Sep 24, 2022 3:00 PM;48,972.25;52,261.00;3,288.75;32,040.00
Sep 24, 2022 3:00 PM;Sep 24, 2022 4:00 PM;48,609.00;50,673.00;2,064.00;34,299.75
Sep 24, 2022 4:00 PM;Sep 24, 2022 5:00 PM;48,144.75;48,695.50;550.75;37,148.50
Sep 24, 2022 5:00 PM;Sep 24, 2022 6:00 PM;48,841.00;49,080.50;239.50;40,951.50
Sep 24, 2022 6:00 PM;Sep 24, 2022 7:00 PM;49,998.25;50,004.75;6.50;44,259.25
Sep 24, 2022 7:00 PM;Sep 24, 2022 8:00 PM;50,868.25;50,873.75;5.50;45,305.25
Sep 24, 2022 8:00 PM;Sep 24, 2022 9:00 PM;48,759.00;48,764.75;5.75;42,651.00
Sep 24, 2022 9:00 PM;Sep 24, 2022 10:00 PM;45,878.75;45,995.75;117.00;39,354.25
Sep 24, 2022 10:00 PM;Sep 24, 2022 11:00 PM;43,189.25;43,201.75;12.50;36,832.75
Sep 24, 2022 11:00 PM;Sep 25, 2022 12:00 AM;40,509.25;40,641.50;132.25;34,432.75
Sep 25, 2022 12:00 AM;Sep 25, 2022 1:00 AM;38,294.50;39,019.50;725.00;32,691.75
Sep 25, 2022 1:00 AM;Sep 25, 2022 2:00 AM;36,493.50;37,157.25;663.75;31,055.00
Sep 25, 2022 2:00 AM;Sep 25, 2022 3:00 AM;35,743.00;37,314.75;1,571.75;30,442.50
Sep 25, 2022 3:00 AM;Sep 25, 2022 4:00 AM;35,433.00;37,782.75;2,349.75;30,291.75
Sep 25, 2022 4:00 AM;Sep 25, 2022 5:00 AM;35,188.00;38,050.75;2,862.75;29,812.25
Sep 25, 2022 5:00 AM;Sep 25, 2022 6:00 AM;36,023.50;39,417.50;3,394.00;30,896.00
Sep 25, 2022 6:00 AM;Sep 25, 2022 7:00 AM;36,603.25;37,533.25;930.00;31,594.75
Sep 25, 2022 7:00 AM;Sep 25, 2022 8:00 AM;38,192.50;38,398.50;206.00;32,885.75
Sep 25, 2022 8:00 AM;Sep 25, 2022 9:00 AM;41,400.75;41,494.00;93.25;34,483.00
Sep 25, 2022 9:00 AM;Sep 25, 2022 10:00 AM;44,254.00;44,279.00;25.00;34,443.25
Sep 25, 2022 10:00 AM;Sep 25, 2022 11:00 AM;46,446.75;47,115.75;669.00;33,023.25
Sep 25, 2022 11:00 AM;Sep 25, 2022 12:00 PM;48,562.75;49,416.00;853.25;31,351.25
Sep 25, 2022 12:00 PM;Sep 25, 2022 1:00 PM;48,356.00;49,394.00;1,038.00;29,064.25
Sep 25, 2022 1:00 PM;Sep 25, 2022 2:00 PM;46,831.75;50,525.25;3,693.50;27,107.25
Sep 25, 2022 2:00 PM;Sep 25, 2022 3:00 PM;45,480.50;49,857.00;4,376.50;26,510.25
Sep 25, 2022 3:00 PM;Sep 25, 2022 4:00 PM;44,726.50;48,557.75;3,831.25;27,812.75
Sep 25, 2022 4:00 PM;Sep 25, 2022 5:00 PM;44,605.25;47,220.75;2,615.50;31,288.00
Sep 25, 2022 5:00 PM;Sep 25, 2022 6:00 PM;46,127.25;47,217.75;1,090.50;36,937.25
Sep 25, 2022 6:00 PM;Sep 25, 2022 7:00 PM;47,807.25;47,862.50;55.25;42,548.75
Sep 25, 2022 7:00 PM;Sep 25, 2022 8:00 PM;49,256.25;49,258.00;1.75;45,147.25
Sep 25, 2022 8:00 PM;Sep 25, 2022 9:00 PM;48,247.00;48,249.50;2.50;43,481.00
Sep 25, 2022 9:00 PM;Sep 25, 2022 10:00 PM;46,047.00;46,095.00;48.00;40,361.50
Sep 25, 2022 10:00 PM;Sep 25, 2022 11:00 PM;44,760.50;44,912.25;151.75;37,524.00
Sep 25, 2022 11:00 PM;Sep 26, 2022 12:00 AM;42,341.00;43,050.00;709.00;33,267.75
Sep 26, 2022 12:00 AM;Sep 26, 2022 1:00 AM;40,500.50;42,379.00;1,878.50;29,418.75
Sep 26, 2022 1:00 AM;Sep 26, 2022 2:00 AM;39,505.00;42,221.00;2,716.00;27,087.00
Sep 26, 2022 2:00 AM;Sep 26, 2022 3:00 AM;39,268.00;43,607.50;4,339.50;25,152.25
Sep 26, 2022 3:00 AM;Sep 26, 2022 4:00 AM;39,721.25;44,472.75;4,751.50;24,272.75
Sep 26, 2022 4:00 AM;Sep 26, 2022 5:00 AM;41,670.50;46,512.75;4,842.25;24,805.25
Sep 26, 2022 5:00 AM;Sep 26, 2022 6:00 AM;45,712.25;49,648.25;3,936.00;26,545.00
Sep 26, 2022 6:00 AM;Sep 26, 2022 7:00 AM;53,755.00;54,953.00;1,198.00;32,754.25
Sep 26, 2022 7:00 AM;Sep 26, 2022 8:00 AM;59,090.00;59,371.00;281.00;37,264.75
Sep 26, 2022 8:00 AM;Sep 26, 2022 9:00 AM;61,642.25;61,672.75;30.50;36,554.00
Sep 26, 2022 9:00 AM;Sep 26, 2022 10:00 AM;62,289.50;63,372.50;1,083.00;31,518.75
Sep 26, 2022 10:00 AM;Sep 26, 2022 11:00 AM;64,426.00;66,376.25;1,950.25;26,405.50
Sep 26, 2022 11:00 AM;Sep 26, 2022 12:00 PM;65,576.00;69,345.75;3,769.75;22,878.00
Sep 26, 2022 12:00 PM;Sep 26, 2022 1:00 PM;65,987.50;69,513.25;3,525.75;20,812.75
Sep 26, 2022 1:00 PM;Sep 26, 2022 2:00 PM;65,382.75;68,884.50;3,501.75;19,588.75
Sep 26, 2022 2:00 PM;Sep 26, 2022 3:00 PM;64,170.25;68,665.25;4,495.00;19,184.50
Sep 26, 2022 3:00 PM;Sep 26, 2022 4:00 PM;63,308.00;67,095.75;3,787.75;21,104.00
Sep 26, 2022 4:00 PM;Sep 26, 2022 5:00 PM;62,126.75;64,596.50;2,469.75;24,322.50
Sep 26, 2022 5:00 PM;Sep 26, 2022 6:00 PM;61,946.50;63,099.50;1,153.00;30,848.50
Sep 26, 2022 6:00 PM;Sep 26, 2022 7:00 PM;61,712.25;62,353.00;640.75;34,751.50
Sep 26, 2022 7:00 PM;Sep 26, 2022 8:00 PM;62,550.25;62,877.50;327.25;36,932.25
Sep 26, 2022 8:00 PM;Sep 26, 2022 9:00 PM;60,344.00;60,795.50;451.50;35,152.50
Sep 26, 2022 9:00 PM;Sep 26, 2022 10:00 PM;56,683.75;57,146.25;462.50;32,751.50
Sep 26, 2022 10:00 PM;Sep 26, 2022 11:00 PM;52,971.75;53,671.00;699.25;30,640.50
Sep 26, 2022 11:00 PM;Sep 27, 2022 12:00 AM;48,891.50;50,158.75;1,267.25;28,357.50
Sep 27, 2022 12:00 AM;Sep 27, 2022 1:00 AM;44,812.00;47,810.75;2,998.75;26,176.00
Sep 27, 2022 1:00 AM;Sep 27, 2022 2:00 AM;43,281.25;46,581.25;3,300.00;25,705.50
Sep 27, 2022 2:00 AM;Sep 27, 2022 3:00 AM;42,174.00;45,980.75;3,806.75;25,111.50
Sep 27, 2022 3:00 AM;Sep 27, 2022 4:00 AM;42,374.00;47,170.50;4,796.50;24,506.25
Sep 27, 2022 4:00 AM;Sep 27, 2022 5:00 AM;43,822.50;48,226.25;4,403.75;25,387.50
Sep 27, 2022 5:00 AM;Sep 27, 2022 6:00 AM;47,343.75;49,898.00;2,554.25;28,412.25
Sep 27, 2022 6:00 AM;Sep 27, 2022 7:00 AM;54,434.75;54,791.25;356.50;35,243.25
Sep 27, 2022 7:00 AM;Sep 27, 2022 8:00 AM;59,748.75;59,756.75;8.00;40,154.25
Sep 27, 2022 8:00 AM;Sep 27, 2022 9:00 AM;62,391.50;62,406.25;14.75;41,935.25
Sep 27, 2022 9:00 AM;Sep 27, 2022 10:00 AM;63,002.50;63,016.00;13.50;40,643.25
Sep 27, 2022 10:00 AM;Sep 27, 2022 11:00 AM;63,629.50;63,647.50;18.00;38,243.50
Sep 27, 2022 11:00 AM;Sep 27, 2022 12:00 PM;64,663.75;64,751.00;87.25;36,881.50
Sep 27, 2022 12:00 PM;Sep 27, 2022 1:00 PM;64,044.50;64,782.25;737.75;34,531.50
Sep 27, 2022 1:00 PM;Sep 27, 2022 2:00 PM;63,465.50;66,062.00;2,596.50;32,832.50
Sep 27, 2022 2:00 PM;Sep 27, 2022 3:00 PM;62,566.75;66,502.75;3,936.00;32,211.50
Sep 27, 2022 3:00 PM;Sep 27, 2022 4:00 PM;62,067.00;64,563.75;2,496.75;35,142.75
Sep 27, 2022 4:00 PM;Sep 27, 2022 5:00 PM;60,018.50;60,844.00;825.50;37,676.25
Sep 27, 2022 5:00 PM;Sep 27, 2022 6:00 PM;59,804.00;60,115.00;311.00;43,608.50
Sep 27, 2022 6:00 PM;Sep 27, 2022 7:00 PM;60,271.25;60,273.75;2.50;48,867.25
Sep 27, 2022 7:00 PM;Sep 27, 2022 8:00 PM;60,830.75;60,830.75;0.00;50,365.50
Sep 27, 2022 8:00 PM;Sep 27, 2022 9:00 PM;57,916.50;57,922.50;6.00;47,320.25
Sep 27, 2022 9:00 PM;Sep 27, 2022 10:00 PM;53,618.75;53,828.00;209.25;42,756.75
Sep 27, 2022 10:00 PM;Sep 27, 2022 11:00 PM;49,942.25;50,170.25;228.00;39,081.75
Sep 27, 2022 11:00 PM;Sep 28, 2022 12:00 AM;46,893.50;48,268.25;1,374.75;36,851.25
Sep 28, 2022 12:00 AM;Sep 28, 2022 1:00 AM;43,965.75;45,674.75;1,709.00;34,626.50
Sep 28, 2022 1:00 AM;Sep 28, 2022 2:00 AM;42,220.00;46,803.25;4,583.25;33,675.50
Sep 28, 2022 2:00 AM;Sep 28, 2022 3:00 AM;41,556.75;46,425.50;4,868.75;33,865.25
Sep 28, 2022 3:00 AM;Sep 28, 2022 4:00 AM;41,739.25;46,790.50;5,051.25;34,707.25
Sep 28, 2022 4:00 AM;Sep 28, 2022 5:00 AM;42,851.50;47,429.75;4,578.25;36,645.75
Sep 28, 2022 5:00 AM;Sep 28, 2022 6:00 AM;46,006.25;49,349.75;3,343.50;39,961.25
Sep 28, 2022 6:00 AM;Sep 28, 2022 7:00 AM;53,902.50;54,120.50;218.00;47,823.00
Sep 28, 2022 7:00 AM;Sep 28, 2022 8:00 AM;59,058.75;59,074.25;15.50;53,178.00
Sep 28, 2022 8:00 AM;Sep 28, 2022 9:00 AM;61,702.75;61,705.75;3.00;55,191.25
Sep 28, 2022 9:00 AM;Sep 28, 2022 10:00 AM;62,370.75;62,374.00;3.25;53,679.50
Sep 28, 2022 10:00 AM;Sep 28, 2022 11:00 AM;63,453.75;63,470.50;16.75;52,036.25
Sep 28, 2022 11:00 AM;Sep 28, 2022 12:00 PM;63,917.25;63,932.25;15.00;49,579.75
